,label,tweet
3286,1,"Wow I just can't wait for all the #newyearnewme posts :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: 
"
3287,1,"That moment you drop your phone right after your kid gives you a case for Xmas but before it's actually opened and put to use. 
"
3288,0,"YOU>@RBRNetwork1< DO NOT represent ALL blacks in fact, most reject you @Anan_VII @JoeHilgerman @1_Free_Man @ABPT_Rocket
"
3289,1,"I fell asleep posting my last post. 
"
3290,0,"I guess I'm dreaming. How else am I able to visit this site. Guess they won't let a prisoner have a phone right?
"
3291,0,"@McDonaldsUK how do I give feedback on some food I've just.  happy
"
3292,0,"@andrewannun damnit dude I'll see you when I get back though
"
3293,1,"@Tara_KnowlesMD // LOL...Apparently I leave a big impression. 
"
3294,0,"FIND SXY LOV ON YOUR MOBILE >>> http://t.co/CsOsXXzZ6n!  #twink #engine #goldenkrust #greensmoothiegirl
"
3295,1,"#MuslimApologies – 10 Tweets that Explain What Muslims Should be Sorry for! http://t.co/wvPzLblVGL 
"
3296,0,"@JenniferAldredx yeah I did, because it didn't show the convo and stuff, was gonna text it you but NO :)
"
3297,0,"@vincent_h3 At 2:30am? Who's gonna favourite it? An owl?
"
3298,0,"Wasn't the playoff supposed to make this process easier?? #NCAA
"
3299,0,"Same as what Whoopi said about rape of 13 yo by Roman Polanski. Not ""rape rape"" b/c she was drugged. http://t.co/q0a0PWMghK via @JustJared
"
3300,1,"@JhaSanjay Those who failed to develop hair on their bald hear are talking abr development 
"
3301,1,"So glad i work mornings now 
"
3302,1,"Preparing some sample answers for the rehearsal exam qs for Digital Media with Google Drive, I'm so technologically advanced.. 
"
3303,0,"Casual meal with a mate, didn't turn out as expected! #disappointed!
"
3304,1,"Lucky I've finished all my coursework, revised super hard and feel super healthy. Two words...loving life. 
"
3305,1,"Hahahhaha that really made me jelouse 
"
3306,1,"@heidimoore @DonnaAlward @jennabb I'm trying to decide if that cover says ""lonely widower' or not. 
"
3307,1,"just another day as a lovely comcast subscriber.   #neverworks  @ComcastMike @comcast @XFINITY http://t.co/589EfOnRdB
"
3308,0,"@LaurenDye2 iv not even started:weary_face: think I'm just going to get the parents and babies something, the fam is multiplying too quickly :pensive_face:
"
3309,0,"#Happy young chap  ashamed of my God and my savior #spreading the word of God n life of Christ #successful entrepreneur #MindOfGod
"
3310,1,"Mondays are fine. It's your life that sucks.||It's the first day of class and you see that ... Ugh? Face?|#UrsulaOnAMonday|#wow 
"
3311,1,"glad to just find out we had a quiz due yesterday and I didn't even know thanks for the notification blackboard 
"
3312,0,"New England (-11.5) over New York Jets; Pittsburgh (-2.5) over Kansas City; Carolina (-4) over Cleveland.
"
3313,0,"#GuruMantra for #success. #entrepreneur #startup http://t.co/6MU1xauCZM
"
3314,0,"Wow I'm seriously dying here :see-no-evil_monkey::see-no-evil_monkey:
"
3315,0,"You can have the prettiest face in the world but stretch marks will ruin it all for me.
"
3316,0,"@byrddddddd no but i followed you and i saw you posted that so i thot i might add on.....sorry
"
3317,1,"@kayleighjr Todd is love, Todd is life 
"
3318,0,"Twitter Keeps Insisting I Follow Someone Who I Rather  . . :confused_face:
"
3319,0,"It's currently Fair and 4℃ outside.
"
3320,0,"@sashadaisical @JOJEHARVEY definitely the latter : o
"
3321,1,"@robfit clever you! 
"
3322,0,"@djaznh @cnsnews @klshrews2 Obama , like DiFi with #TortureReport is using the 'scorched earth"" method.#tcot
"
3323,0,"@BudweiserIndia @EVC_India |Here we are all alone |You and me, |Privacy |And we can do anything |Your fantasy ||#GetMeToEVC
"
3324,0,"@Will_Fuller7 @C_Breezy2k12 14-0 but it's not that close.
"
3325,0,"Ah @tonyblackburn soul show making my Sunday morning at work more bearable #cold yet #happy
"
3326,1,"@Wields Ill see you in the Finals 
"
3327,0,"I'll go to Hawaii!|Bye Bye my friends! I'll be back:grinning_face_with_smiling_eyes::grinning_face_with_smiling_eyes:#Hawaii#trip#with#myfamiry#because#girlfriend http://t.co/4eR9E8Nxde
"
3328,0," : #BlackOnBlackCrime comitted by|#BlackLivesMatter #Protest in #FERGUSON ?|http://t.co/SEPGzy9Bzb|Post RTs @|http://t.co/OXybfwwWb6
"
3329,0,"#Sometimes the best thing you can do|is to not think, worry, obsess.|Just have faith that everything will|work out for the #best.
"
3330,1,"well I clearly wrote that last tweet 
"
3331,0,"@goodgary99 okay went to court the case got adjourned till January.. My backs been playing up so in some pain :weary_face: wbu? X
"
3332,0,"@MiriamMockbill must b in the #blood lol x
"
3333,0,"Not a strong showing for Pittsburgh sports this weekend. Thanks @steelers and @GoPittFootball for great seasons! #stillafan
"
3334,0,"HELLO Sunday! BY THE WAY IT'S December 28, 2014 at 02:15PM! (just a random information)
"
3335,0,"@mathowie watch 1 & 2 and then watch 3 another time
"
3336,0,"Cannot wait to be home but gonna miss alot of people :thumbs_down_sign: ah roll on the new year :thumbs_up_sign: #sligowillbehithardagain
"
3337,0,"@GeneralBoles #ISIS flag above ""Merry Christmas"" is just to much #blackHumor and  .. prayers to hostages!!
"
3338,1,"I'm going to call today's commute ""quality time"" w/ my mini. 1 hour & 40 minutes of ""quality time."" Thanks DC rush hour! #Optimism 
"
3339,1,"@PeddRaam yeh but its still unclear you know. 
"
3340,1,"Feeling the irony of using  to find people ironically using the work irony wrong. #metahipster
"
3341,0,"@thegameawards Is Naughty Dog going to be there? #TGA
"
3342,1,"The oh-so-classy [] @SamuelLJackson also belittled the #ALS #IceBucketChallenge in his disgusting little video.||#NotInMyWallet
"
3343,0,"@FUCKCRUCIFIX: COD AW SERVERS #OFFLINE 
"
3344,1,"Wow Tim Hortons Cobourg is really on their A game today 
"
3345,1,"Haven't been to sleep. Feeling AWESOME. 
"
3346,1,"@Bungie @DestinyTheGame thanks for plan c two weeks in a row! Getting rid of exotic engrams is also an amazing move! 
"
3347,1,"It's funny because your a fake ass bitch :) #yourAtruefriendtoher 
"
3348,1,"If there was no #CFBPlayoff this year, would there really be an argument against #ALAvsOre for a #NationalChampionship? Shouldn't be. 
"
3349,0,"There was a shooting in my old neighborhood where my family lives. Praying everyone is okay and stays safe :heavy_black_heart:️
"
3350,1,"It's always nice when a teacher doesn't leave lesson plans for their sub... 
"
3351,1,"Dont you just love Captchas? 
"
3352,1,"Yeah Hastings, Rose, Bird and Beer is a much better 8-11 than Richardson, Zampa, Laughlin and Tait. 
"
3353,0,"amazing how they are the one doing the ignoring, and think they are set free @dragon1973mm @ILOVEBLACKMEN01 @ILoveBlackMen
"
3354,0,"Quick feet in slow motion ! Never stop loving , knees high , arms moving ! Still a lot more to be done... http://t.co/7dwc6HLolN
"
3355,0,"Wish I was still in bed with @BlakeNath :growing_heart:#ICouldSleepForeverRightNow :pistol::disappointed_face:
"
3356,1,"Working cart today..gonna make that money! . 35 golfers all day :unamused_face::pistol:
"
3357,0,"@BobBlankenheim yeah. I hated it. :)
"
3358,0,"Favorite @Singleology101 if you love Romance Novels. http://t.co/zNVC7fpIFf #Love #Drama #Romance
"
3359,0,"@Hozier - absolutely love this song! #CantStopSinging http://t.co/wYwfUu02i6
"
3360,0,"@restlessduncan @SR_Duncan Yes I remember a little. But then an entirely new lineup came in? Is that what happened?
"
3361,1,"Yeah this is so cool just fucking woke up
"
3362,1,"@ae_g_i_s nice, lazy search in google scholar couldn't find a free copy - openaccess for the win 
"
3363,0,"@FoxNews Feds doing studies of gays as if they are a different species. Add word lesbian before your study and double your grant $$.
"
3364,1,"Well. If it's not one thing it's another. But hey why not a like new exhaust. #pissed  #GRRRR
"
3365,0,"#elf #why not  moving http://t.co/ZcrJaOwPqZ
"
3366,1,"A maths tutorial is exactly what I need right now  #lol #struggle #uni
"
3367,1,"A strange day so far everyone seems in such a good moodmaybe in actually napping or still drunk ""still time for grumpy to return 
"
3368,1,"I have a small jacket on , with a big coat for later , I'm back at the train stn going back into town  , work Xmas do #joy 
"
3369,0,"I swear the biggest tools are those who wear a belt even though they're wearing suspenders. Pick one or the other, can't do both
"
3370,1,"@BBCNormanS @edballsmp That's going to stand him in good stead as. #chancellor. |.
"
3371,1,":party_popper:It's Monday! :party_popper: 
"
3372,1,"I hope we get an ice palace and an invisible car #SPECTRE 
"
3373,1,"Yay time to clean....  so tired
"
3374,1,"@NCgunoholic ready for Jeb  and first female #POTUS
"
3375,1,"This week just keeps getting better and better 
"
3376,0,"@BestProAdvice @IntThings More clean OR cleaner, never more cleaner 
"
3377,1,"I can't stop laughing at this. The fact that they specialize in ""Viral Marketing"" is especially amusing. ... http://t.co/9wJFiQ6wmk
"
3378,0,"One more week then back to Sudbury I go!:snowflake:️ @ Lake Nepahwin http://t.co/yHuJWuT8KQ
"
3379,0,"@hollis51 gerrymandering neither party will give up. It is not hard to be an informed voter.#Ferguson
"
3380,0,"@Neilby70 @ParkzTheDon @TonyBrown03 @goodgary99 @GazTheGooner84 @LosDaGooner nice what you cooking me:face_with_stuck-out_tongue_and_winking_eye::face_with_stuck-out_tongue_and_winking_eye:
"
3381,1,"Saying No to Them is the first way you say yes to yourself. 
"
3382,1,"I'm really talkative at night but no one is up to talk 
"
3383,0,"@ref_kartik @SEXSTROLOGY @mikhil_nayyar first line is correct!! Can't say about the latter one!! :grinning_face_with_smiling_eyes:
"
3384,1,"A £718 phone bill is a lovely email to wake up to 
"
3385,0,"stop subtweeting :winking_face: 
"
3386,1,"Hmm. Training for encouraging motivational change tonight. Don't know if I can be bothered to go.  #burnout
"
3387,0,"I wish I could make people like my personality
"
3388,0,"Gotta go home and cook a big breakfast :fork_and_knife:
"
3389,1,"Reading a Victoria's Secret Fashion Show recap with a plate of French fries in front of me :french_fries: 
"
3390,0,"people never change and that's that
"
3391,1,"@araancheta Yes ara i am not, and you know that. Hahaha :speak-no-evil_monkey:  :face_with_tears_of_joy:
"
3392,1,"@davidfarrellfaz LOL aye you're a funny fecker-;)  |And anytime Ironside, you fancy a wee race just let me know!!
"
3393,0,""" #Congressmen Admit to  reading #NDAA before #Voting http://t.co/w96dClsclK ""|<3;-}><3|Via @udegmx|<3;-}><3
"
3394,0,"@dedpool1979 there wasn't room for  #LoveYouBro
"
3395,0,"Ask Mystic Mona YOUR question! Psychic View, weekdays at 9am (PDT) 347-850-1494 http://t.co/JCowWkMNQH #BlogTalkRadio
"
3396,0,"@bianconerifan @JuveFC1897 LoL its not that bad, budwieser is bad, its like drinking water from the tap...
"
3397,1,"People in this school seem to amaze me.. 
"
3398,1,"@AsdaServiceTeam continuing with that wonderful customer service ? 
"
3399,0,"#ACUnity is on Sale!! It's now 40$ on Steam! Go buy it it's an Amazing game :v|#SteamSale #SteamWinterSale
"
3400,0,"Produce all kinds of Creative Designs #like15| http://t.co/OXeuznMhY8 http://t.co/w4eZ9mObFJ
"
3401,1,"Me: So yall forced me to call in to keep my price the same? BH: *silence* Me: *where is google fiber* #ilovebrighthouse 
"
3402,1,"The @PuneLUG moderation queue is flushed once every one planet Miller hour! 
"
3403,1,"Being ignored is still in my top ten things I love. #sarcasmtweet 
"
3404,0,"Listening to Tron:Legacy album while cleaning, makes you feel like you can clean the world.
"
3405,0,"Having a night in with Misha (she still needs twitter), chinese and movies all night #unilife #nightin
"
3406,0,"@sammiecurtis_ it will be weird now without the Christmas music! :party_popper::father_christmas::multiple_musical_notes:. But yay!!! HAPPY CHRISTMAS SAMMIE :face_throwing_a_kiss:
"
3407,1,"Today is already shaping up to be fabulous 
"
3408,1,"Good crowd at the Independence Bowl...
"
3409,0,"WHOOO!!! GOD I LOVE MY TEAM. #dcRising #WizRockets
"
3410,1,"I bet I'm the first to use that one 
"
3411,1,"@BOWTIEBOSS Ooooh only the 'economic' destruction of the country. Now that makes a world of a difference. 
"
3412,1,"""Everything You've Been Told About Copywriting is BS.""  http://t.co/Pl9YimtKbg
"
3413,0,"@hayesy316 @andrewwhiteau That's awful Ben, I know exactly how dreadful it is. Hugs x
"
3414,1,"The worst part about it is the crosswalk is a memorial to a kid who was killed by a nigga just like HIM, who didn't stop. 
"
3415,1,"Oh great, @mint has pop up ads now. Just what I want when trying to quickly access account info. 
"
3416,1,"Migrains,, throwing up are always fun 
"
3417,0,"@mike_mcgrail You are going to have to explain?
"
3418,1,"@bbcstrictly There's a surprise. 
"
3419,1,"@EddieHearn @EddieHearn Khan is doing to Brook what Mayweather is doing to Khan. Making poor excuses to avoid the big fight 
"
3420,1,"Sports rock so hard sometimes. 
"
3421,1,"Surprised SJWs haven't tried to get call of duty banned. You can make male & female guys so you have men KILLING women|#Misogyny|
"
3422,0,"You missed it @cindybm2, I just watched #GoT the rains of castamere, Rob Stark and his entourage all die :-(
"
3423,0,"#Christmas slow down!  enough time left!!
"
3424,0,"@MCF72 Duly noted ;p ;p ;p
"
3425,1,"Great way to start of the day 
"
3426,0,"Stomach hurts sick of having sinus infection!!!
"
3427,0,"The First NSFW Look At Jessica Cameron's MANIA via @ScareTissueCom http://t.co/eqLnC1ItPK @ManiaTheMovie @JessicaCameron_
"
3428,1,"Everone is supporting Fawad alam :D|No fawad no cricket :D :v|#Supportfawad |#Usman http://t.co/yRHonio84x
"
3429,0,"They have  #been seen www.MonsterMMORPG. com since. gist by #MonsterMMORPG #darumaka
"
3430,1,"Pretty much the real deal  #thanksmom http://t.co/IZoLRKldU4
"
3431,1,"@BetVictor Glad to see someone has finally realised how funny Mark Lawrenson is and given him more work. He is a hoot.    #goodgrief
"
3432,0,"@_laurenmills14 or maybe she just drips herself to death lol
"
3433,0,"Who tf wants a Christmas elf tattooed on them? That's the dumbest shit I've ever heard of. #sorryimstoned #inkmasterfinale #inkmasterrivals
"
3434,0,"LOL and now you cant see when blocked, best thing you can do is install a different browser @Chief1787 @Hankin57
"
3435,0,"Something to remember as I head to @AnnexBar tonight. #goodboy http://t.co/bf5EvIEbWU
"
3436,1,"@DianeKingShow looking great today Diane, it's not fair you're not on more.  enough Diane
"
3437,0,"@BlogOfErised one old fart to another: are you ever too tired to get up and go to bed? #allthetime
"
3438,0,"@bigcatmpls not hating. me and @Palmster27 were just awesome.
"
3439,1,"@Tchengg @ShareThis but she was white!.IOW guilty of racism by fact of skin color.#Ferguson taught me that. 
"
3440,1,"@coribeth_ guess the #bronut works best in combination with these #mentissues . wanna see this #'sneeze'  http://t.co/qCQVL0pqz5
"
3441,0,"thts impoxible koz the late kajwangs brother is stil alive and kan occupy the seat but raila
"
3442,1,"@rikkiblack69 @SirTomhunter @MarieMacklin @RoyalAwesome asked back to be models next month 
"
3443,0,"@TylerScruggs @Tatious We're going to Hotel Vegas. It's a 1968 themed party.
"
3444,1,"RTed that because yeah that totally makes sense 
"
3445,0,"#Sports -- #Carrick #replaces #Fletcher as #Man #United #vice-#captain. http://t.co/vTYg68Kggy via @reuters
"
3446,0," acceptable 2 hours to drive 30 miles Cheshire-Manchester yesterday. Northern Powerhouse?
"
3447,1," at its core. #trolls looking for #trolls. The second coming is soon. #itm #noagenda http://t.co/hcxDHHxc73
"
